,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
dwi_log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformity,0.6581296853625171,<,1018.4640250506452,0.6093023255813953,0.6141176470588235,mann-whitney U-test,1.2153460318964775e-21
dwi_exponential_glszm_LowGrayLevelZoneEmphasis,0.6574205198358413,<,0.5393518518518519,0.6204651162790698,0.6211764705882352,mann-whitney U-test,1.2700342752483986e-21
t2_wavelet2-LH_firstorder_TotalEnergy,0.6580487004103968,<,4341478115.067647,0.6074418604651163,0.6070588235294118,mann-whitney U-test,1.2741679294257468e-21
dwi_wavelet2-HH_gldm_GrayLevelNonUniformity,0.6579151846785225,<,2127.0117536436296,0.6055813953488373,0.6141176470588235,mann-whitney U-test,1.3773538962806347e-21
adc_log-sigma-2-mm-3D_ngtdm_Coarseness,0.6578801641586868,>,0.0030678238727879,0.6141176470588235,0.6148837209302326,mann-whitney U-test,1.4057608127705127e-21
t2_log-sigma-0-6-mm-3D_firstorder_TotalEnergy,0.6578363885088919,<,4324270275.99954,0.6065116279069768,0.6070588235294118,mann-whitney U-test,1.4420857605742932e-21
t2_exponential_firstorder_TotalEnergy,0.6577816689466485,<,4405247435.950731,0.6055813953488373,0.6047058823529412,mann-whitney U-test,1.4888002320466662e-21
adc_square_glrlm_GrayLevelNonUniformity,0.6577794801641587,<,266.472901030426,0.6204651162790698,0.6188235294117648,mann-whitney U-test,1.4906996297871839e-21
adc_log-sigma-3-mm-3D_ngtdm_Coarseness,0.6577116279069768,>,0.0045628886571792,0.611764705882353,0.613953488372093,mann-whitney U-test,1.550785040153944e-21
t2_wavelet2-HL_gldm_DependenceNonUniformity,0.6575715458276333,<,13011.165501876483,0.6046511627906976,0.6094117647058823,mann-whitney U-test,1.6825146278398888e-21
dwi_wavelet-LH_firstorder_TotalEnergy,0.6575387140902873,<,4399329921.503453,0.6018604651162791,0.6023529411764705,mann-whitney U-test,1.714955936111263e-21
dwi_exponential_glrlm_RunLengthNonUniformityNormalized,0.6575255813953488,>,0.0662159521513046,0.6164705882352941,0.6167441860465117,mann-whitney U-test,1.7281050480824295e-21
dwi_wavelet-LH_glrlm_GrayLevelNonUniformity,0.6574577291381669,<,800.6657983497845,0.6139534883720931,0.611764705882353,mann-whitney U-test,1.7976475742721356e-21
dwi_original_shape_LeastAxisLength,0.6573373461012312,<,35.04481978706449,0.6046511627906976,0.6023529411764705,mann-whitney U-test,1.9279090132238383e-21
dwi_log-sigma-0-6-mm-3D_gldm_DependenceNonUniformity,0.6572541723666211,<,727.2230958230958,0.6111627906976744,0.611764705882353,mann-whitney U-test,2.023319333743308e-21
adc_original_shape_LeastAxisLength,0.6572541723666211,<,35.04481978706449,0.6046511627906976,0.6023529411764705,mann-whitney U-test,2.023319333743308e-21
dwi_exponential_glrlm_LongRunHighGrayLevelEmphasis,0.6571009575923392,<,170.79892515115682,0.626046511627907,0.6258823529411764,mann-whitney U-test,2.2114620941251875e-21
dwi_wavelet2-HH_ngtdm_Coarseness,0.6570703146374828,>,0.0010867979597427,0.6141176470588235,0.613953488372093,mann-whitney U-test,2.251117122488863e-21
dwi_wavelet-HH_gldm_GrayLevelNonUniformity,0.6570451436388509,<,2050.144091596457,0.6251162790697674,0.6235294117647059,mann-whitney U-test,2.284216294225757e-21
dwi_original_shape_MinorAxisLength,0.6570112175102599,<,41.7176636723508,0.6186046511627907,0.6164705882352941,mann-whitney U-test,2.3295915595364986e-21
dwi_wavelet-HH_ngtdm_Coarseness,0.6570024623803009,>,0.0009446970302947,0.6141176470588235,0.6120930232558139,mann-whitney U-test,2.3414452821259738e-21
dwi_wavelet2-HL_firstorder_TotalEnergy,0.6569871409028727,<,4325817371.388729,0.6093023255813953,0.6023529411764705,mann-whitney U-test,2.3623330407642316e-21
adc_original_shape_MinorAxisLength,0.6569389876880986,<,41.7176636723508,0.6186046511627907,0.6164705882352941,mann-whitney U-test,2.429187706858916e-21
dwi_wavelet-HH_gldm_DependenceNonUniformity,0.6567660738714091,<,973.8486486486488,0.6102325581395349,0.6164705882352941,mann-whitney U-test,2.6850520748039e-21
adc_squareroot_firstorder_TotalEnergy,0.6567025991792066,<,227688937544.4029,0.6269767441860465,0.6258823529411764,mann-whitney U-test,2.785519617743324e-21
adc_log-sigma-0-6-mm-3D_ngtdm_Coarseness,0.6566829001367989,>,0.0013560760155734,0.6094117647058823,0.6093023255813954,mann-whitney U-test,2.8174487465541066e-21
dwi_logarithm_ngtdm_Coarseness,0.6565274965800273,>,0.0024302604529606,0.6141176470588235,0.6111627906976744,mann-whitney U-test,3.082358244955418e-21
dwi_exponential_gldm_DependenceEntropy,0.656446511627907,>,1.464806597354649,0.6047058823529412,0.6046511627906976,mann-whitney U-test,3.2300269686893256e-21
dwi_wavelet-HH_glrlm_GrayLevelNonUniformity,0.65642024623803,<,1123.5652813311192,0.6213953488372093,0.6164705882352941,mann-whitney U-test,3.279406041290419e-21
t2_log-sigma-2-mm-3D_firstorder_TotalEnergy,0.6562801641586867,<,4263324889.999175,0.6083720930232558,0.6070588235294118,mann-whitney U-test,3.555645640792254e-21
t2_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity,0.6559606019151847,<,2476.410155765768,0.6111627906976744,0.611764705882353,mann-whitney U-test,4.274921849753784e-21
dwi_wavelet2-HH_glrlm_GrayLevelNonUniformity,0.655908071135431,<,1020.0073701715366,0.6093023255813953,0.6094117647058823,mann-whitney U-test,4.406209280939798e-21
t2_wavelet-HL_glszm_GrayLevelNonUniformity,0.655890560875513,<,1286.1861035774248,0.627906976744186,0.6258823529411764,mann-whitney U-test,4.45085185135924e-21
dwi_exponential_gldm_DependenceNonUniformity,0.6558336525307797,<,2290.2970484700786,0.6241860465116279,0.6258823529411764,mann-whitney U-test,4.599052567082808e-21
t2_exponential_gldm_GrayLevelNonUniformity,0.6556629274965801,<,78239.34263049856,0.6074418604651163,0.6070588235294118,mann-whitney U-test,5.0735691063450466e-21
dwi_log-sigma-2-mm-3D_gldm_DependenceNonUniformity,0.65566292749658,<,644.6362801377727,0.6148837209302326,0.6141176470588235,mann-whitney U-test,5.0735691063450466e-21
dwi_log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.6556147742818057,<,684.0144016758313,0.6037209302325581,0.6047058823529412,mann-whitney U-test,5.2159502985953375e-21
dwi_wavelet2-LH_firstorder_TotalEnergy,0.655570998632011,<,4380559337.864654,0.6009302325581395,0.6023529411764705,mann-whitney U-test,5.348813259211287e-21
t2_wavelet2-HH_glrlm_RunLengthNonUniformity,0.6554834473324214,<,12922.500156880364,0.6102325581395349,0.611764705882353,mann-whitney U-test,5.624661561391523e-21
t2_wavelet2-LH_glrlm_RunLengthNonUniformity,0.6554484268125855,<,23312.18502740807,0.6186046511627907,0.6188235294117648,mann-whitney U-test,5.738899394437322e-21
adc_log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformity,0.6553564979480164,<,817.7865879359941,0.6102325581395349,0.611764705882353,mann-whitney U-test,6.049806990962003e-21
dwi_original_ngtdm_Coarseness,0.655343365253078,>,0.0027614732820758,0.6070588235294118,0.6083720930232558,mann-whitney U-test,6.095561386964391e-21
dwi_wavelet2-HH_glszm_LargeAreaEmphasis,0.6553105335157319,<,5451.0,0.6093023255813953,0.6094117647058823,mann-whitney U-test,6.2114500878369856e-21
t2_log-sigma-3-mm-3D_firstorder_TotalEnergy,0.6552908344733241,<,4272563740.7454433,0.6065116279069768,0.6070588235294118,mann-whitney U-test,6.282026470873676e-21
t2_wavelet2-LH_gldm_DependenceNonUniformity,0.6552777017783857,<,12991.073157453937,0.6046511627906976,0.6047058823529412,mann-whitney U-test,6.329517407261303e-21
t2_wavelet2-LL_glszm_GrayLevelNonUniformity,0.6552580027359781,<,854.3911833626245,0.6148837209302326,0.6141176470588235,mann-whitney U-test,6.401420345887685e-21
t2_original_shape_MinorAxisLength,0.6549274965800274,<,41.66902904179912,0.6130232558139534,0.611764705882353,mann-whitney U-test,7.735583166729252e-21
dwi_exponential_firstorder_TotalEnergy,0.6548793433652531,<,4620345372.800588,0.6,0.6,mann-whitney U-test,7.951651654570944e-21
t2_square_firstorder_TotalEnergy,0.6548771545827633,<,4754564808.908643,0.6055813953488373,0.6047058823529412,mann-whitney U-test,7.961613504878696e-21
adc_wavelet2-HH_ngtdm_Coarseness,0.6546867305061559,>,0.001388891333549,0.6070588235294118,0.6055813953488371,mann-whitney U-test,8.877242927231876e-21
adc_wavelet-HH_ngtdm_Coarseness,0.6546188782489741,>,0.0012012927496969,0.6047058823529412,0.6027906976744186,mann-whitney U-test,9.228055257795321e-21
t2_wavelet-HH_glrlm_RunLengthNonUniformity,0.6546079343365253,<,15283.446781461636,0.6093023255813953,0.6094117647058823,mann-whitney U-test,9.285907681966051e-21
adc_wavelet-HH_glrlm_GrayLevelNonUniformity,0.6545948016415869,<,866.6661900654462,0.6065116279069768,0.6094117647058823,mann-whitney U-test,9.355804194142809e-21
dwi_log-sigma-0-6-mm-3D_firstorder_Skewness,0.6545882352941177,<,-0.5908451078007336,0.6223255813953489,0.6235294117647059,mann-whitney U-test,9.390947304630887e-21
dwi_exponential_glszm_ZoneVariance,0.6544787961696306,<,23054.961285609937,0.6130232558139534,0.611764705882353,mann-whitney U-test,9.996257532266763e-21
t2_original_ngtdm_Coarseness,0.654450341997264,>,0.0003384872601761,0.6141176470588235,0.613953488372093,mann-whitney U-test,1.0159858190783251e-20
dwi_log-sigma-3-mm-3D_glcm_JointAverage,0.6543321477428181,>,5.244366111315475,0.6047058823529412,0.6055813953488371,mann-whitney U-test,1.0868247849602752e-20
dwi_log-sigma-3-mm-3D_glcm_SumAverage,0.6543321477428181,>,10.48873222263095,0.6047058823529412,0.6055813953488371,mann-whitney U-test,1.0868247849602752e-20
adc_wavelet-HL_ngtdm_Coarseness,0.6542336525307797,>,0.0017906796184798,0.611764705882353,0.6148837209302326,mann-whitney U-test,1.1495716050710063e-20
dwi_log-sigma-3-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.6541679890560875,>,27.279773990167783,0.6,0.6009302325581396,mann-whitney U-test,1.1933794821907821e-20
t2_original_firstorder_TotalEnergy,0.6541023255813954,<,4859265607.580585,0.6083720930232558,0.6070588235294118,mann-whitney U-test,1.2388374902513608e-20
dwi_wavelet2-HL_glrlm_GrayLevelNonUniformity,0.65389439124487,<,674.1197269947546,0.6120930232558139,0.611764705882353,mann-whitney U-test,1.3943859112820115e-20
adc_wavelet2-HL_ngtdm_Coarseness,0.6537915184678522,>,0.0023374135525122,0.6141176470588235,0.6158139534883721,mann-whitney U-test,1.478331608492273e-20
dwi_log-sigma-3-mm-3D_gldm_HighGrayLevelEmphasis,0.6537718194254445,>,28.175259577515217,0.6094117647058823,0.6083720930232558,mann-whitney U-test,1.494967213673459e-20
dwi_log-sigma-3-mm-3D_glcm_Autocorrelation,0.6537564979480164,>,28.00420549352428,0.6094117647058823,0.6102325581395349,mann-whitney U-test,1.508033870534812e-20
dwi_wavelet-HL_glrlm_GrayLevelNonUniformity,0.6537499316005471,<,828.8370657638516,0.6102325581395349,0.6094117647058823,mann-whitney U-test,1.5136683770238574e-20
dwi_exponential_ngtdm_Contrast,0.6530954856361149,>,5.8973724635964046e-05,0.6141176470588235,0.6158139534883721,mann-whitney U-test,1.5470172290493816e-20
dwi_log-sigma-0-6-mm-3D_firstorder_Energy,0.6536361149110808,<,387191664.35425377,0.6102325581395349,0.6094117647058823,mann-whitney U-test,1.6147072040249717e-20
adc_wavelet-HH_gldm_GrayLevelNonUniformity,0.6535660738714091,<,1506.9182692307693,0.6111627906976744,0.611764705882353,mann-whitney U-test,1.6801700781186814e-20
t2_exponential_gldm_DependenceNonUniformity,0.6535354309165526,<,67150.75582669687,0.6102325581395349,0.6094117647058823,mann-whitney U-test,1.709628861598093e-20
t2_wavelet-HH_firstorder_Energy,0.6533668946648427,<,7665513608.470282,0.6111627906976744,0.6094117647058823,mann-whitney U-test,1.8810172426214277e-20
t2_wavelet-HL_firstorder_Energy,0.6533625170998631,<,7660926866.230917,0.6102325581395349,0.6094117647058823,mann-whitney U-test,1.8856881392085353e-20
t2_wavelet2-HH_firstorder_Energy,0.6533625170998631,<,7665507183.950385,0.6111627906976744,0.6094117647058823,mann-whitney U-test,1.8856881392085353e-20
t2_wavelet2-HL_firstorder_Energy,0.6533603283173735,<,7675568452.198574,0.6093023255813953,0.6094117647058823,mann-whitney U-test,1.8880278861835887e-20
dwi_original_shape_SurfaceArea,0.6532968536251711,<,7631.981468312682,0.6046511627906976,0.6023529411764705,mann-whitney U-test,1.9571434271558494e-20
t2_wavelet2-LH_firstorder_Energy,0.6532946648426812,<,7662072057.174486,0.6111627906976744,0.6094117647058823,mann-whitney U-test,1.9595708178117803e-20
dwi_log-sigma-3-mm-3D_firstorder_Minimum,0.6532902872777018,<,-169.15731811523438,0.5972093023255814,0.6047058823529412,mann-whitney U-test,1.9644345327336352e-20
dwi_wavelet-HH_firstorder_Energy,0.6532793433652531,<,390851637.5717302,0.6102325581395349,0.6094117647058823,mann-whitney U-test,1.9766461014230302e-20
t2_wavelet2-HH_glrlm_GrayLevelNonUniformity,0.6532749658002736,<,18303.11618331731,0.6111627906976744,0.611764705882353,mann-whitney U-test,1.9815517175770534e-20
t2_wavelet-LH_firstorder_Energy,0.6532683994528043,<,7660144758.590136,0.6111627906976744,0.6094117647058823,mann-whitney U-test,1.9889327206278787e-20
adc_logarithm_firstorder_TotalEnergy,0.6532487004103967,<,428043792159.6139,0.6130232558139534,0.6141176470588235,mann-whitney U-test,2.0112392192874686e-20
dwi_wavelet2-HH_firstorder_Energy,0.6532136798905608,<,390781145.91468126,0.6093023255813953,0.6094117647058823,mann-whitney U-test,2.0515076249057522e-20
adc_original_shape_SurfaceArea,0.6531436388508892,<,7631.981468312682,0.6037209302325581,0.6023529411764705,mann-whitney U-test,2.1344509312227243e-20
dwi_log-sigma-2-mm-3D_firstorder_Energy,0.6530735978112174,<,373413072.45435673,0.6093023255813953,0.6094117647058823,mann-whitney U-test,2.220708312472051e-20
t2_log-sigma-0-6-mm-3D_firstorder_Energy,0.6529816689466484,<,7648991807.70597,0.6074418604651163,0.6070588235294118,mann-whitney U-test,2.3391703490780756e-20
t2_wavelet2-HH_ngtdm_Coarseness,0.6529794801641586,>,5.625461936514572e-05,0.6094117647058823,0.6093023255813954,mann-whitney U-test,2.3420657200717915e-20
dwi_wavelet-HL_firstorder_Energy,0.6529247606019152,<,390274170.484538,0.6083720930232558,0.6094117647058823,mann-whitney U-test,2.4156127662691973e-20
t2_log-sigma-0-6-mm-3D_gldm_DependenceNonUniformity,0.6528569083447333,<,11529.659916492694,0.6083720930232558,0.6094117647058823,mann-whitney U-test,2.5099889405335447e-20
dwi_wavelet-HL_ngtdm_Coarseness,0.6528393980848153,>,0.0013688412186571,0.611764705882353,0.6130232558139534,mann-whitney U-test,2.534930098846862e-20
dwi_log-sigma-3-mm-3D_firstorder_Energy,0.6528065663474693,<,357068917.22049046,0.6074418604651163,0.6070588235294118,mann-whitney U-test,2.5823569876089492e-20
t2_wavelet-HH_ngtdm_Coarseness,0.6527321477428181,>,5.068254570866063e-05,0.6070588235294118,0.6065116279069768,mann-whitney U-test,2.6931301714199916e-20
t2_log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity,0.6526993160054719,<,6140.964069696334,0.6148837209302326,0.6164705882352941,mann-whitney U-test,2.743481982272345e-20
t2_wavelet2-HH_gldm_DependenceNonUniformity,0.6526358413132695,<,20267.93828521049,0.6074418604651163,0.6094117647058823,mann-whitney U-test,2.843482326064675e-20
t2_exponential_firstorder_Energy,0.6526270861833106,<,7822788316.361605,0.6083720930232558,0.6094117647058823,mann-whitney U-test,2.8575553211340935e-20
adc_wavelet2-LL_firstorder_TotalEnergy,0.6525482900136799,<,1614068868270.391,0.6204651162790698,0.6211764705882352,mann-whitney U-test,2.987351039212854e-20
dwi_wavelet-LH_firstorder_Energy,0.6525461012311902,<,388935083.3885737,0.6102325581395349,0.6094117647058823,mann-whitney U-test,2.9910384639187134e-20
t2_wavelet-HH_glrlm_GrayLevelNonUniformity,0.6525264021887824,<,20133.656533281388,0.6074418604651163,0.6070588235294118,mann-whitney U-test,3.024428426684792e-20
t2_log-sigma-3-mm-3D_ngtdm_Coarseness,0.6525176470588234,>,0.0004804537711804,0.6047058823529412,0.6055813953488371,mann-whitney U-test,3.039386442280703e-20
adc_log-sigma-0-6-mm-3D_gldm_GrayLevelNonUniformity,0.6524213406292749,<,1627.5264586160108,0.6046511627906976,0.6094117647058823,mann-whitney U-test,3.208829939091186e-20
t2_wavelet-HH_gldm_DependenceNonUniformity,0.6524191518467852,<,21393.130771104177,0.6046511627906976,0.6070588235294118,mann-whitney U-test,3.212787520584917e-20
adc_squareroot_firstorder_Energy,0.6523906976744186,<,20785416362.283382,0.6167441860465116,0.6188235294117648,mann-whitney U-test,3.264677312786518e-20
adc_original_firstorder_TotalEnergy,0.6523600547195623,<,101636276240.92174,0.6186046511627907,0.6164705882352941,mann-whitney U-test,3.321485403629657e-20
t2_wavelet-LH_glrlm_RunLengthNonUniformity,0.6523359781121751,<,16258.757667977909,0.6111627906976744,0.611764705882353,mann-whitney U-test,3.366804931906567e-20
t2_log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformity,0.65229439124487,<,8712.559599397997,0.6111627906976744,0.611764705882353,mann-whitney U-test,3.446528389476468e-20
adc_wavelet2-HH_glrlm_GrayLevelNonUniformity,0.6522593707250341,<,812.8061034753083,0.6065116279069768,0.6070588235294118,mann-whitney U-test,3.515109303650355e-20
dwi_exponential_glszm_SizeZoneNonUniformity,0.6512908344733243,>,4.371428571428571,0.6164705882352941,0.6148837209302326,mann-whitney U-test,3.527503586775623e-20
adc_log-sigma-0-6-mm-3D_gldm_DependenceNonUniformity,0.6521564979480164,<,664.6305062458908,0.6009302325581395,0.6,mann-whitney U-test,3.7244643209827094e-20
t2_wavelet2-HH_gldm_GrayLevelNonUniformity,0.6520995896032831,<,41987.33711400728,0.6083720930232558,0.6094117647058823,mann-whitney U-test,3.845524772860529e-20
adc_wavelet-LH_ngtdm_Coarseness,0.651882900136799,>,0.0016820714547131,0.6047058823529412,0.6046511627906976,mann-whitney U-test,4.3431496476759866e-20
t2_wavelet-HH_gldm_GrayLevelNonUniformity,0.651815047879617,<,41987.53045856569,0.6102325581395349,0.6094117647058823,mann-whitney U-test,4.5116809847990013e-20
dwi_log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis,0.6517296853625171,<,0.0410857438252757,0.6027906976744186,0.6023529411764705,mann-whitney U-test,4.7329122043637997e-20
dwi_wavelet2-HL_firstorder_Energy,0.6517143638850889,<,389113613.9184776,0.6037209302325581,0.6070588235294118,mann-whitney U-test,4.7737402956362287e-20
t2_wavelet2-LH_glszm_GrayLevelNonUniformity,0.6513751025991792,<,1854.5194247291745,0.6102325581395349,0.6094117647058823,mann-whitney U-test,5.772511779361165e-20
t2_log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6502850889192886,<,8.651055894876642,0.6139534883720931,0.6141176470588235,t-test,5.926550692606034e-20
t2_original_shape_SurfaceArea,0.6512722298221615,<,8528.05269549637,0.5972093023255814,0.5976470588235294,mann-whitney U-test,6.11430523524658e-20
dwi_wavelet-LH_glcm_Imc1,0.6512043775649794,<,-0.0815425652642649,0.6232558139534884,0.6211764705882352,mann-whitney U-test,6.350613899531398e-20
